Id,Pred
2012_1104_1124,0.3951197542133089
2012_1104_1125,0.5908777255992149
2012_1104_1140,0.9551363825060609
2012_1104_1143,0.8706283845591992
2012_1104_1153,0.8256377941650951
2012_1104_1160,0.7390198802126309
2012_1104_1161,0.3229156596286805
2012_1104_1163,0.35565305547157866
2012_1104_1166,0.1021503961632162
2012_1104_1172,0.8787237640018826
2012_1104_1178,0.6082939437842725
2012_1104_1181,0.01
2012_1104_1196,0.5243040961714879
2012_1104_1199,0.45127192527885773
2012_1104_1207,0.30175802417123954
2012_1104_1211,0.5299113191147464
2012_1104_1217,0.1740297570756998
2012_1104_1231,0.40109343052889057
2012_1104_1233,0.7920484069873478
2012_1104_1235,0.5175910270548181
2012_1104_1242,0.12034189461990441
2012_1104_1243,0.7633496388306058
2012_1104_1246,0.015482669032477525
2012_1104_1249,0.937822626240252
2012_1104_1250,0.4487716721334861
2012_1104_1253,0.31651118866962413
2012_1104_1254,0.9519959550308607
2012_1104_1257,0.06955001813321537
2012_1104_1259,0.5766925251494124
2012_1104_1266,0.49588107493870925
2012_1104_1272,0.8712203186439202
2012_1104_1276,0.5547493775704759
2012_1104_1277,0.8394027106437214
2012_1104_1281,0.34699466252046207
2012_1104_1285,0.7462448826750171
2012_1104_1290,0.8398245660210482
2012_1104_1293,0.13505012665068716
2012_1104_1301,0.2511953601988156
2012_1104_1307,0.12803015094074732
2012_1104_1308,0.7688433403209363
2012_1104_1313,0.9847364045545615
2012_1104_1314,0.43195899542368865
2012_1104_1323,0.47886591395533784
2012_1104_1325,0.19018260500831907
2012_1104_1326,0.5102233540769682
2012_1104_1345,0.5696290063408114
2012_1104_1355,0.8352542294594444
2012_1104_1361,0.6946802753608683
2012_1104_1378,0.8710426970327956
2012_1104_1379,0.86933496494853
2012_1104_1382,0.5517913107290436
2012_1104_1387,0.7875463427280377
2012_1104_1388,0.29259487561366415
2012_1104_1393,0.6429165251456079
2012_1104_1396,0.7886652597822957
2012_1104_1400,0.9563364739665067
2012_1104_1421,0.9641647708960207
2012_1104_1424,0.29237801377741757
2012_1104_1433,0.2887204288654479
2012_1104_1435,0.5130346294565254
2012_1104_1436,0.7828253871283987
2012_1104_1438,0.5759545557073658
2012_1104_1443,0.7459124997370962
2012_1104_1452,0.4156543651355573
2012_1104_1455,0.9741596714161725
2012_1104_1458,0.2922643535930419
2012_1104_1462,0.8692278730280091
2012_1124_1125,0.9873328927047456
2012_1124_1140,0.9805630214800154
2012_1124_1143,0.879730160307547
2012_1124_1153,0.9746230656693234
2012_1124_1160,0.954730993249384
2012_1124_1161,0.8775130833360673
2012_1124_1163,0.8663569545230388
2012_1124_1166,0.8729778508522502
